id,name,homepage,pubid,pubkey,booktitle,editor,year,title
1133173,Harsh Thakkar,https://www.linkedin.com/in/thakkarharsh,1267148,conf/grades/ThakkarPLA18,GRADES/NDA@SIGMOD/PODS,,2018,Two for one: querying property graph databases using SPARQL via gremlinator.
1134229,Hartmut Liefke,http://www.liefke.com/hartmut/,3121478,conf/sigmod/LiefkeS00,SIGMOD Conference,,2000,XMILL: An Efficient Compressor for XML Data.
1134974,Harumi A. Kuno,http://www.labs.hpe.com/people/harumi_kuno/,3119578,conf/sigmod/ClaypoolRZSK01,SIGMOD Conference,,2001,"Gangam - A Solution to Support Multiple Data Models, their Mappings and Maintenance."
1134974,Harumi A. Kuno,http://www.labs.hpe.com/people/harumi_kuno/,3120352,conf/sigmod/GraefeLKTV13,SIGMOD Conference,,2013,Controlled lock violation.
1134974,Harumi A. Kuno,http://www.labs.hpe.com/people/harumi_kuno/,3122596,conf/sigmod/RundensteinerKRCJM96,SIGMOD Conference,,1996,The MultiView Project: Object-Oriented View Technology and Applications.
1136031,Hasan Davulcu,https://scholar.google.com/citations?user=P9IivpwAAAAJ,3119734,conf/sigmod/DavulcuFKR99,SIGMOD Conference,,1999,A Layered Architecture for Querying Dynamic Web Content.
1136260,Hasan M. Jamil,https://scholar.google.com/citations?user=3x4_nY4AAAAJ,3120519,conf/sigmod/HanPLJ01,SIGMOD Conference,,2001,DNA-Miner: A System Prototype for Mining DNA Sequences.
1136260,Hasan M. Jamil,https://scholar.google.com/citations?user=3x4_nY4AAAAJ,3120846,conf/sigmod/Jamil99,SIGMOD Conference,,1999,Belief Reasoning in MLS Deductive Databases.
1147737,Heiko Mller 0001,https://www.linkedin.com/in/heiko-mueller-68825843,3119177,conf/sigmod/BunemanCLM11,SIGMOD Conference,,2011,DBWiki: a structured wiki for curated data and collaborative data management.
1147737,Heiko Mller 0001,https://www.linkedin.com/in/heiko-mueller-68825843,3121957,conf/sigmod/MullerBK08,SIGMOD Conference,,2008,XArch: archiving scientific and reference data.
1147746,Heiko Mueller 0001,https://www.linkedin.com/in/heiko-mueller-68825843,3119110,conf/sigmod/BrachmannBCFFGK19,SIGMOD Conference,,2019,Data Debugging and Exploration with Vizier.
1147746,Heiko Mueller 0001,https://www.linkedin.com/in/heiko-mueller-68825843,3120127,conf/sigmod/FreireGKM16,HILDA@SIGMOD,,2016,The exception that improves the rule.
1149977,Helen J. Wang,http://research.microsoft.com/~helenw/,3120606,conf/sigmod/HellersteinHW97,SIGMOD Conference,,1997,Online Aggregation.
1150579,Helen Xu 0001,https://crd.lbl.gov/divisions/amcr/computer-science-amcr/par/members/postdocs/helen-xu/,3122182,conf/sigmod/PandeyWXB21,SIGMOD Conference,,2021,Terrace: A Hierarchical Graph Container for Skewed Dynamic Graphs.
1150813,Helena Galhardas,https://scholar.google.com/citations?user=oBY_WrMAAAAJ,3119266,conf/sigmod/CarreiraG04,SIGMOD Conference,,2004,Efficient Development of Data Migration Transformations.
1150813,Helena Galhardas,https://scholar.google.com/citations?user=oBY_WrMAAAAJ,3120168,conf/sigmod/Galhardas00,SIGMOD Conference,,2000,AJAX: An Extensible Data Cleaning Tool
1158985,Henrique Andrade,http://domino.research.ibm.com/comm/research_people.nsf/pages/hcma.index.html,3120232,conf/sigmod/GedikAWYD08,SIGMOD Conference,,2008,SPADE: the system s declarative stream processing engine.
1158985,Henrique Andrade,http://domino.research.ibm.com/comm/research_people.nsf/pages/hcma.index.html,3120838,conf/sigmod/JainAAKPSV06,SIGMOD Conference,,2006,"Design, implementation, and evaluation of the linear road bnchmark on the stream processing core."
1160647,Henry R. Ehrenberg,https://scholar.google.com/citations?user=lFLZJAEAAAAJ,3119925,conf/sigmod/Ehrenberg0RFR16,HILDA@SIGMOD,,2016,Data programming with DDLite: putting humans in a different part of the loop.
1160647,Henry R. Ehrenberg,https://scholar.google.com/citations?user=lFLZJAEAAAAJ,3122474,conf/sigmod/RatnerBER17,SIGMOD Conference,,2017,Snorkel: Fast Training Set Generation for Information Extraction.
1162464,Heri Ramampiaro,https://twitter.com/heriram,3118618,conf/sigmod/AlkowaileetA0LR18,DEEM@SIGMOD,,2018,End-to-End Machine Learning with Apache AsterixDB.
1166339,Hicham G. Elmongui,https://scholar.google.com/citations?user=Rh70eUEAAAAJ,3119952,conf/sigmod/ElmonguiNR09,SIGMOD Conference,,2009,A framework for testing query transformation rules.
1169039,Hideyuki Kawashima,https://scholar.google.com/citations?user=HDALFuoAAAAJ,3119688,conf/sigmod/DaikokuKT16,BeyondMR@SIGMOD,,2016,On exploring efficient shuffle design for in-memory MapReduce.
1185194,Holger Frning,https://www.linkedin.com/in/froening,1267113,conf/grades/HauckPF17,GRADES@SIGMOD/PODS,,2017,Can Modern Graph Processing Engines Run Concurrent Queries Efficiently?
1185194,Holger Frning,https://www.linkedin.com/in/froening,3119702,conf/sigmod/Dann0F21,GRADES-NDA@SIGMOD,,2021,Demystifying memory access patterns of FPGA-based graph processing accelerators.
1186837,Hong Cheng 0001,https://www.linkedin.com/in/hong-cheng-018b034,3120713,conf/sigmod/HuangCQTY14,SIGMOD Conference,,2014,Querying k-truss community in large and dynamic graphs.
1186837,Hong Cheng 0001,https://www.linkedin.com/in/hong-cheng-018b034,3121616,conf/sigmod/LuYZ021,SIGMOD Conference,,2021,Graph Iso/Auto-morphism: A Divide-&-Conquer Approach.
1186837,Hong Cheng 0001,https://www.linkedin.com/in/hong-cheng-018b034,3122396,conf/sigmod/QinYCCZL14,SIGMOD Conference,,2014,Scalable big graph processing in MapReduce.
1186837,Hong Cheng 0001,https://www.linkedin.com/in/hong-cheng-018b034,3122771,conf/sigmod/ShangLYZC16,SIGMOD Conference,,2016,Graph Analytics Through Fine-Grained Parallelism.
1186837,Hong Cheng 0001,https://www.linkedin.com/in/hong-cheng-018b034,3123046,conf/sigmod/SunWYCHYZ08,SIGMOD Conference,,2008,BibNetMiner: mining bibliographic information networks.
1186837,Hong Cheng 0001,https://www.linkedin.com/in/hong-cheng-018b034,3123616,conf/sigmod/XuKWCC12,SIGMOD Conference,,2012,A model-based approach to attributed graph clustering.
1186837,Hong Cheng 0001,https://www.linkedin.com/in/hong-cheng-018b034,3123636,conf/sigmod/YanCHY08,SIGMOD Conference,,2008,Mining significant graph patterns by leap search.
1194950,Hongyi Wang 0001,https://www.linkedin.com/in/%E9%97%B3%E6%AF%85-%E7%8E%8B-b89651102/en,3119465,conf/sigmod/ChenWCK019,SIGMOD Conference,,2019,Demonstration of Nimbus: Model-based Pricing for Machine Learning in a Data Marketplace.
1195707,Hongzhi Yin,https://sites.google.com/view/hongzhi-yin/home,3123697,conf/sigmod/YinCCHH14,SIGMOD Conference,,2014,A temporal context-aware model for user behavior modeling in social media systems.
1201089,Howard Trickey,http://cm.bell-labs.com/who/howard/,3119601,conf/sigmod/ColbyGLMT96,SIGMOD Conference,,1996,Algorithms for Deferred View Maintenance.
1206196,Hua Lu 0001,https://scholar.google.com/citations?user=h1mExmcAAAAJ,3118786,conf/sigmod/BabaJLPKX16,SIGMOD Conference,,2016,Learning-Based Cleansing for Indoor RFID Data.
1206196,Hua Lu 0001,https://scholar.google.com/citations?user=h1mExmcAAAAJ,3120721,conf/sigmod/HuangHLLSL04,SIGMOD Conference,,2004,ITQS: An Integrated Transport Query System.
1206196,Hua Lu 0001,https://scholar.google.com/citations?user=h1mExmcAAAAJ,3121383,conf/sigmod/Li0ZY020,SIGMOD Conference,,2020,LISA: A Learned Index Structure for Spatial Data.
1206196,Hua Lu 0001,https://scholar.google.com/citations?user=h1mExmcAAAAJ,3121450,conf/sigmod/LiT0CJ22,SIGMOD Conference,,2022,Spatial Data Quality in the IoT Era: Management and Exploitation.
1208181,Huaiyu Zhu 0001,https://researcher.watson.ibm.com/researcher/view_person_pubs.php?person=us-huaiyu&t=1,3119508,conf/sigmod/ChiticariuCDGHKLLLRRVZ11,SIGMOD Conference,,2011,The SystemT IDE: an integrated development environment for information extraction rules.
1208181,Huaiyu Zhu 0001,https://researcher.watson.ibm.com/researcher/view_person_pubs.php?person=us-huaiyu&t=1,3120970,conf/sigmod/KandoganKRVZ06,SIGMOD Conference,,2006,Avatar semantic search: a database approach to information retrieval.
1208181,Huaiyu Zhu 0001,https://researcher.watson.ibm.com/researcher/view_person_pubs.php?person=us-huaiyu&t=1,3122577,conf/sigmod/RoyCFRZ13,SIGMOD Conference,,2013,Provenance-based dictionary refinement in information extraction.
1208181,Huaiyu Zhu 0001,https://researcher.watson.ibm.com/researcher/view_person_pubs.php?person=us-huaiyu&t=1,3123344,conf/sigmod/WangBCKLZ17,DSMM@SIGMOD,,2017,Towards Re-defining Relation Understanding in Financial Domain.
1208941,Huan Li 0003,https://www.scopus.com/authid/detail.uri?authorId=57188721011,3121450,conf/sigmod/LiT0CJ22,SIGMOD Conference,,2022,Spatial Data Quality in the IoT Era: Management and Exploitation.
1208941,Huan Li 0003,https://www.scopus.com/authid/detail.uri?authorId=57188721011,3121548,conf/sigmod/LiuTZDZSYZMZYWJ22,SIGMOD Conference,,2022,GHive: A Demonstration of GPU-Accelerated Query Processing in Apache Hive.
1208953,Huan Liu 0001,https://scholar.google.com/citations?user=Dzf46C8AAAAJ,877820,conf/dmkd/DashL99,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery,,1999,Handling Large Unsupervised Data via Dimensionality Reduction.
1209038,Huan Sun 0001,https://scholar.google.com/citations?user=wIFkulcAAAAJ,3120739,conf/sigmod/HulsebosDSP23,SIGMOD Conference Companion,,2023,Models and Practice of Neural Table Representations.
1209038,Huan Sun 0001,https://scholar.google.com/citations?user=wIFkulcAAAAJ,3123679,conf/sigmod/YangXWWSWY14,SIGMOD Conference,,2014,SLQ: a user-friendly graph querying system.
1209439,Huanchen Zhang,https://scholar.google.com/citations?user=filGbagAAAAJ,3118687,conf/sigmod/AnneserKZ0K22,SIGMOD Conference,,2022,Adaptive Hybrid Indexes.
1209439,Huanchen Zhang,https://scholar.google.com/citations?user=filGbagAAAAJ,3121138,conf/sigmod/KnorrLLLZIM22,SIGMOD Conference,,2022,Proteus: A Self-Designing Range Filter.
1209439,Huanchen Zhang,https://scholar.google.com/citations?user=filGbagAAAAJ,3123380,conf/sigmod/WangPLLZKA18,SIGMOD Conference,,2018,Building a Bw-Tree Takes More Than Just Buzz Words.
1209439,Huanchen Zhang,https://scholar.google.com/citations?user=filGbagAAAAJ,3123771,conf/sigmod/Zhang21,SIGMOD Conference,,2021,Memory-Efficient Search Trees for Database Management Systems.
1209439,Huanchen Zhang,https://scholar.google.com/citations?user=filGbagAAAAJ,3123775,conf/sigmod/ZhangAPKMS16,SIGMOD Conference,,2016,Reducing the Storage Overhead of Main-Memory OLTP Databases with Hybrid Indexes.
1209439,Huanchen Zhang,https://scholar.google.com/citations?user=filGbagAAAAJ,3123804,conf/sigmod/ZhangLAKKP20,SIGMOD Conference,,2020,Order-Preserving Key Compression for In-Memory Search Trees.
1209439,Huanchen Zhang,https://scholar.google.com/citations?user=filGbagAAAAJ,3123806,conf/sigmod/ZhangLLAKKP18,SIGMOD Conference,,2018,SuRF: Practical Range Query Filtering with Fast Succinct Tries.
1211115,Huascar Sanchez,http://huascarsanchez.com/,3120887,conf/sigmod/JimenezSTP12,SIGMOD Conference,,2012,Kaizen: a semi-automatic index advisor.
1215362,Hui Li 0006,https://scholar.google.com/citations?user=oEcRS84AAAAJ,3121425,conf/sigmod/LiLB20,SIGMOD Conference,,2020,CHASSIS: Conformity Meets Online Information Diffusion.
1221763,Hung T. Nguyen 0003,https://www.linkedin.com/in/hung-nguyen-37a467a6,3122057,conf/sigmod/NguyenTD16,SIGMOD Conference,,2016,Stop-and-Stare: Optimal Sampling Algorithms for Viral Marketing in Billion-scale Networks.
1229193,Hyoung-Joo Kim 0001,https://scholar.google.com/citations?user=J93QCl0AAAAJ,3118847,conf/sigmod/BanerjeeKKK87,SIGMOD Conference,,1987,Semantics and Implementation of Schema Evolution in Object-Oriented Databases.
1231976,Hyungsoo Jung 0001,https://www.linkedin.com/in/hyungsoo-jung-3452402,3120933,conf/sigmod/JungHFHY13,SIGMOD Conference,,2013,A scalable lock manager for multicores.
1231976,Hyungsoo Jung 0001,https://www.linkedin.com/in/hyungsoo-jung-3452402,3121093,conf/sigmod/KimCKYKJ20,SIGMOD Conference,,2020,Long-lived Transactions Made Less Harmful.
1231976,Hyungsoo Jung 0001,https://www.linkedin.com/in/hyungsoo-jung-3452402,3121099,conf/sigmod/KimJSHKJ19,SIGMOD Conference,,2019,"Border-Collie: A Wait-free, Read-optimal Algorithm for Database Logging on Multicore Hardware."
1231976,Hyungsoo Jung 0001,https://www.linkedin.com/in/hyungsoo-jung-3452402,3121100,conf/sigmod/KimKCYKJ21,SIGMOD Conference,,2021,Rethink the Scan in MVCC Databases.
1231976,Hyungsoo Jung 0001,https://www.linkedin.com/in/hyungsoo-jung-3452402,3121112,conf/sigmod/KimYAKJ22,SIGMOD Conference,,2022,Diva: Making MVCC Systems HTAP-Friendly.
1243526,Ido Guy,https://scholar.google.com/citations?user=iiXF7KkAAAAJ,3118777,conf/sigmod/AvronGGMN22,SIGMOD Conference,,2022,Automated Category Tree Construction in E-Commerce.
1249969,Il-Yeol Song,https://scholar.google.com/citations?user=amST1igAAAAJ,3121110,conf/sigmod/KimWS10,SIGMOD Conference,,2010,Page-differential logging: an efficient and DBMS-independent approach for storing data into flash memory.
1249969,Il-Yeol Song,https://scholar.google.com/citations?user=amST1igAAAAJ,3121348,conf/sigmod/LeeWMS01,SIGMOD Conference,,2001,Dynamic Buffer Allocation in Video-on-Demand Systems.
1249969,Il-Yeol Song,https://scholar.google.com/citations?user=amST1igAAAAJ,3121486,conf/sigmod/LimLLWS06,SIGMOD Conference,,2006,Continuous query processing in data streams using duality of data and queries.
1249969,Il-Yeol Song,https://scholar.google.com/citations?user=amST1igAAAAJ,3123481,conf/sigmod/WhangYYSKK13,SIGMOD Conference,,2013,ODYS: an approach to building a massively-parallel search engine using a DB-IR tightly-integrated parallel DBMS for higher-level functionality.
1251990,Ilias N. Flaounas,https://www.linkedin.com/in/flaounas,3120099,conf/sigmod/FlaounasATSNBC11,SIGMOD Conference,,2011,NOAM: news outlets analysis and monitoring system.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3120908,conf/sigmod/JoT20,SIGMOD Conference,,2020,Demonstration of BitGourmet: Data Analysis via Deterministic Approximation.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3120909,conf/sigmod/JoT23,SIGMOD Conference Companion,,2023,Demonstration of ThalamusDB: Answering Complex SQL Queries with Natural Language Predicates on Multi-Modal Data.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3120910,conf/sigmod/JoTY0YLM19,SIGMOD Conference,,2019,Verifying Text Summaries of Relational Data Sets.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123204,conf/sigmod/Trummer016,SIGMOD Conference,,2016,A Fast Randomized Algorithm for Multi-Objective Query Optimization.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123205,conf/sigmod/Trummer017,SIGMOD Conference,,2017,Solving the Join Ordering Problem via Mixed Integer Linear Programming.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123206,conf/sigmod/Trummer19,SIGMOD Conference,,2019,Exact Cardinality Query Optimization with Bounded Execution Cost.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123207,conf/sigmod/Trummer22,SIGMOD Conference,,2022,"DB-BERT: A Database Tuning Tool that ""Reads the Manual""."
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123208,conf/sigmod/Trummer22a,SIGMOD Conference,,2022,"Demonstrating DB-BERT: A Database Tuning Tool that ""Reads"" the Manual."
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123209,conf/sigmod/Trummer23,SIGMOD Conference Companion,,2023,Demonstrating NaturalMiner: Searching Large Data Sets for Abstract Patterns Described in Natural Language.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123210,conf/sigmod/TrummerHLSG15,SIGMOD Conference,,2015,Mining Subjective Properties on the Web.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123211,conf/sigmod/TrummerK14,SIGMOD Conference,,2014,Approximation schemes for many-objective query optimization.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123212,conf/sigmod/TrummerK15,SIGMOD Conference,,2015,An Incremental Anytime Algorithm for Multi-Objective Query Optimization.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123213,conf/sigmod/TrummerWM19,SIGMOD Conference,,2019,A Holistic Approach for Query Evaluation andResult Vocalization in Voice-Based OLAP.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123214,conf/sigmod/TrummerWMMJA19,SIGMOD Conference,,2019,SkinnerDB: Regret-Bounded Query Evaluation via Reinforcement Learning.
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123393,conf/sigmod/WangTB21,SIGMOD Conference,,2021,"Demonstrating UDO: A Unified Approach for Optimizing Transaction Code, Physical Design, and System Parameters via Reinforcement Learning."
1256266,Immanuel Trummer,https://scholar.google.com/citations?user=FJ7im7AAAAAJ,3123451,conf/sigmod/WeiTA21,SIGMOD Conference,,2021,Demonstrating Robust Voice Querying with MUVE: Optimally Visualizing Results of Phonetically Similar Queries.
1258224,Inderpal Narang,http://www.almaden.ibm.com/background/?narang,3118976,conf/sigmod/BhattacharyaMBNHS02,SIGMOD Conference,,2002,Coordinating backup/recovery and data consistency between database and file systems.
1258224,Inderpal Narang,http://www.almaden.ibm.com/background/?narang,3120680,conf/sigmod/HsiaoN00,SIGMOD Conference,,2000,DLFM: A Transactional Resource Manager.
1258224,Inderpal Narang,http://www.almaden.ibm.com/background/?narang,3121890,conf/sigmod/MohanN92,SIGMOD Conference,,1992,Algorithms for Creating Indexes for Very Large Tables Without Quiescing Updates.
1258224,Inderpal Narang,http://www.almaden.ibm.com/background/?narang,3121891,conf/sigmod/MohanN93,SIGMOD Conference,,1993,An Efficient and Flexible Method for Archiving a Data Base.
1258224,Inderpal Narang,http://www.almaden.ibm.com/background/?narang,3121892,conf/sigmod/MohanN94,SIGMOD Conference,,1994,ARIES/CSA: A Method for Database Recovery in Client-Server Architectures.
1258224,Inderpal Narang,http://www.almaden.ibm.com/background/?narang,3122446,conf/sigmod/RamanQHNCYL07,SIGMOD Conference,,2007,"Lazy, adaptive rid-list intersection, and its application to index anding."
1258612,Indrajit Roy 0001,https://scholar.google.com/citations?user=TmBrmhoAAAAJ,3122356,conf/sigmod/PrasadFGMLXHR15,SIGMOD Conference,,2015,"Large-scale Predictive Analytics in Vertica: Fast Data Transfer, Distributed Model Creation, and In-database Prediction."
1260582,Ingo Mller 0002,https://www.scopus.com/authid/detail.uri?authorId=57197918389,3118305,conf/sigmod/0002MA20,SIGMOD Conference,,2020,Lambada: Interactive Data Analytics on Cold Data Using Serverless Cloud Infrastructure.
1260582,Ingo Mller 0002,https://www.scopus.com/authid/detail.uri?authorId=57197918389,3118311,conf/sigmod/0002SLLF15,SIGMOD Conference,,2015,Cache-Efficient Aggregation: Hashing Is Sorting.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3118476,conf/sigmod/AbiteboulBCMM03,SIGMOD Conference,,2003,Dynamic XML documents with distribution and replication.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3118477,conf/sigmod/AbiteboulBCMMP04,SIGMOD Conference,,2004,Lazy Query Evaluation for Active XML.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3118624,conf/sigmod/AlotaibiBDMZ19,SIGMOD Conference,,2019,Towards Scalable Hybrid Stores: Constraint-Based Rewriting to the Rescue.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3118625,conf/sigmod/AlotaibiCDM21,SIGMOD Conference,,2021,HADAD: A Lightweight Approach for Optimizing Hybrid Complex Analytics Queries.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3119113,conf/sigmod/BrambillaCCDFM04,SIGMOD Conference,,2004,Declarative Specification of Web Applications exploiting Web Services and Workflows.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3119217,conf/sigmod/Camacho-Rodriguez15,SIGMOD Conference,,2015,PAXQuery: Parallel Analytical XML Processing.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3119219,conf/sigmod/Camacho-RodriguezCM14,DanaC@SIGMOD,,2014,PAXQuery: A Massively Parallel XQuery Processor.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3119236,conf/sigmod/CaoMT17,SBD@SIGMOD,,2017,Extracting linked data from statistic spreadsheets.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3119818,conf/sigmod/DiaoGMM21,SIGMOD Conference,,2021,Efficient Exploration of Interesting Aggregates in RDF Graphs.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3120105,conf/sigmod/FlorescuLMS99,SIGMOD Conference,,1999,Query Optimization in the Presence of Limited Access Patterns.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3120303,conf/sigmod/GoasdoueKKLMZ13,SIGMOD Conference,,2013,Fact checking and analyzing the web.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3120459,conf/sigmod/GuzewiczM19,SBD@SIGMOD,,2019,Parallel quotient summarization of RDF graphs.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3120988,conf/sigmod/KaoudiM14,SIGMOD Conference,,2014,Cloud-based RDF data management.
1263802,Ioana Manolescu,https://twitter.com/ioanamanol,3121009,conf/sigmod/KatsifodimosMV12,SIGMOD Conference,,2012,Materialized view selection for XQuery workloads.
1263870,Ioana Roxana Stanoi,http://www.research.ibm.com/people/i/irs/,3118612,conf/sigmod/AlexeHHKKNRSSVW12,SIGMOD Conference,,2012,Surfacing time-critical insights from social media.
1263870,Ioana Roxana Stanoi,http://www.research.ibm.com/people/i/irs/,3118823,conf/sigmod/BalakrishnanCHHKLPPPRSSTVY10,SIGMOD Conference,,2010,Midas: integrating public financial data.
1263870,Ioana Roxana Stanoi,http://www.research.ibm.com/people/i/irs/,3122422,conf/sigmod/RadwanPSY09,SIGMOD Conference,,2009,Top-k generation of integrated schemas based on directed and weighted correspondences.
1263890,Ioana Stanoi,http://www.research.ibm.com/people/i/irs/,877877,conf/dmkd/StanoiAA00,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery,,2000,Reverse Nearest Neighbor Queries for Dynamic Databases.
1263890,Ioana Stanoi,http://www.research.ibm.com/people/i/irs/,3123695,conf/sigmod/YiHSY04,SIGMOD Conference,,2004,Incremental Maintenance of XML Structural Indexes.
1264586,Ioannis Giannakopoulos,https://scholar.google.com/citations?user=Wm-6F8MAAAAJ,3118821,conf/sigmod/BakogiannisGTK19,SIGMOD Conference,,2019,Apollo: A Dataset Profiling and Operator Modeling System.
1264586,Ioannis Giannakopoulos,https://scholar.google.com/citations?user=Wm-6F8MAAAAJ,3121981,conf/sigmod/MytilinisGKDTTG15,SIGMOD Conference,,2015,MoDisSENSE: A Distributed Spatio-Temporal and Textual Processing Platform for Social Networking Services.
1264672,Ioannis K. Koumarelas,https://scholar.google.com/citations?user=WQ8paPMAAAAJ,604093,conf/cikm/SamieiKLN16,DSMM@SIGMOD,,2016,Combination of Rule-based and Textual Similarity Approaches to Match Financial Entities.
1265821,Ion Muslea,http://training.sdl.com/research/language-technology/ion-muslea.html,3118640,conf/sigmod/AmbiteABKMMMPT98,SIGMOD Conference,,1998,ARIADNE: A System for Constructing Mediators for Internet Sources.
1267517,Irena Holubov,https://www.researcherid.com/rid/G-2835-2014,3120655,conf/sigmod/HolubovaS19,SBD@SIGMOD,,2019,Unlocking the potential of nextGen multi-model databases for semantic big data projects.
1317058,Jaeho Shin 0001,https://scholar.google.com/citations?user=d8SSQS4AAAAJ,3119925,conf/sigmod/Ehrenberg0RFR16,HILDA@SIGMOD,,2016,Data programming with DDLite: putting humans in a different part of the loop.
1317058,Jaeho Shin 0001,https://scholar.google.com/citations?user=d8SSQS4AAAAJ,3122631,conf/sigmod/SalihogluSKTW15,SIGMOD Conference,,2015,Graft: A Debugging Tool For Apache Giraph.
1317058,Jaeho Shin 0001,https://scholar.google.com/citations?user=d8SSQS4AAAAJ,3123767,conf/sigmod/Zhang0RCN16,SIGMOD Conference,,2016,Extracting Databases from Dark Data with DeepDive.
1318773,Jagan Sankaranarayanan,https://scholar.google.com/citations?user=AZREOBUAAAAJ,3121323,conf/sigmod/LeFevreSHTP13,DanaC@SIGMOD,,2013,Towards a workload for evolutionary analytics.
1318773,Jagan Sankaranarayanan,https://scholar.google.com/citations?user=AZREOBUAAAAJ,3121324,conf/sigmod/LeFevreSHTPC14,SIGMOD Conference,,2014,Opportunistic physical design for big data analytics.
1318773,Jagan Sankaranarayanan,https://scholar.google.com/citations?user=AZREOBUAAAAJ,3121325,conf/sigmod/LeFevreSHTPC14a,SIGMOD Conference,,2014,MISO: souping up big data query processing with a multistore system.
1318773,Jagan Sankaranarayanan,https://scholar.google.com/citations?user=AZREOBUAAAAJ,3122640,conf/sigmod/SametSA08,SIGMOD Conference,,2008,Scalable network distance browsing in spatial databases.
1318773,Jagan Sankaranarayanan,https://scholar.google.com/citations?user=AZREOBUAAAAJ,3122641,conf/sigmod/SametSA13,SIGMOD Conference,,2013,Indexing methods for moving object databases: games and other applications.
1322056,Jakob Beetz,https://scholar.google.com/citations?user=cXXWv_AAAAAJ,3122261,conf/sigmod/PauwelsFZRBR16,SBD@SIGMOD,,2016,Querying and reasoning over large scale building data sets: an outline of a performance benchmark.
1327370,James Davis 0001,https://scholar.google.com/citations?user=BDYIAe4AAAAJ,3119138,conf/sigmod/BrinDG95,SIGMOD Conference,,1995,Copy Detection Mechanisms for Digital Documents.
1328715,James Geller,https://scholar.google.com/citations?user=0h5a5Q0AAAAJ,3120873,conf/sigmod/JiCG13,SWIM@SIGMOD Conference,,2013,Social infobuttons: integrating open health data with social data using semantic technology.
1329723,James J. Lu,https://scholar.google.com/citations?user=bTCveVMAAAAJ,3119064,conf/sigmod/BonomiXL13,SIGMOD Conference,,2013,LinkIT: privacy preserving record linkage and integration via transformations.
1329723,James J. Lu,https://scholar.google.com/citations?user=bTCveVMAAAAJ,3121611,conf/sigmod/LuMSS95,SIGMOD Conference,,1995,Efficient Maintenance of Materialized Mediated Views.
1332784,James R. Hamilton,http://www.mvdirona.com/jrh/Work/,3120494,conf/sigmod/Hamilton11,SIGMOD Conference,,2011,Internet scale storage.
1337150,Jan Chomicki,https://scholar.google.com/citations?user=twwFv3QAAAAJ,3119524,conf/sigmod/ChomickiI89,SIGMOD Conference,,1989,Relational Specifications of Infinite Query Answers.
1337150,Jan Chomicki,https://scholar.google.com/citations?user=twwFv3QAAAAJ,3121810,conf/sigmod/MeneghettiMCC15,SIGMOD Conference,,2015,Output-sensitive Evaluation of Prioritized Skyline Queries.
1341722,Jan Van den Bussche,https://scholar.google.com/citations?user=3V8K4wIAAAAJ,877831,conf/dmkd/GoethalsB99,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery,,1999,A priori versus a posteriori filtering of association rules.
1341722,Jan Van den Bussche,https://scholar.google.com/citations?user=3V8K4wIAAAAJ,1267097,conf/grades/BollenSBV23,GRADES-NDA@SIGMOD,,2023,Learning Graph Neural Networks using Exact Compression.
